text_id,pokemon_id,generation,version,group,text
14,0489,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,栖息在温暖的海里。会让头部的浮囊膨胀起来，漂浮在波涛间寻找食物。
15,0489,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,栖息在温暖的海里。会让头部的浮囊膨胀起来，漂浮在波涛间寻找食物。
16,0489,第八世代,传说 阿尔宙斯,宝可梦传说 阿尔宙斯,在海水温度上升的季节可以看见它漂在海岸附近的身影。苍蓝的体色与海水颜色相近，能保护它免于天敌的侵袭。
1,0490,第四世代,钻石,宝可梦 钻石／珍珠,出生于冰冷的海底。为了回到自己出生的海底，它会游上非常长的距离。
2,0490,第四世代,珍珠,宝可梦 钻石／珍珠,身体的８０％由水组成。是种体质容易受周围环境影响的宝可梦。
3,0490,第四世代,白金,宝可梦 白金,如果使用与生俱来的神奇力量，就可以和任何宝可梦心意相通。
4,0490,第四世代,心金,宝可梦 心金／魂银,拥有神奇的能力，能与任何宝可梦心意相通。
5,0490,第四世代,魂银,宝可梦 心金／魂银,拥有神奇的能力，能与任何宝可梦心意相通。
6,0490,第五世代,黑,宝可梦 黑／白,如果使用与生俱来的神奇力量，就可以和任何宝可梦心意相通。
7,0490,第五世代,白,宝可梦 黑／白,如果使用与生俱来的神奇力量，就可以和任何宝可梦心意相通。
8,0490,第五世代,黑２,宝可梦 黑２／白２,如果使用与生俱来的神奇力量，就可以和任何宝可梦心意相通。
9,0490,第五世代,白２,宝可梦 黑２／白２,如果使用与生俱来的神奇力量，就可以和任何宝可梦心意相通。
10,0490,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,如果使用与生俱来的神奇力量，就可以和任何宝可梦心意相通。
11,0490,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,拥有神奇的能力，能与任何宝可梦心意相通。
12,0490,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,如果使用与生俱来的神奇力量，就可以和任何宝可梦心意相通。
13,0490,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,拥有神奇的能力，能与任何宝可梦心意相通。
14,0490,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,出生于冰冷的海底。为了回到自己出生的海底，它会游上非常长的距离。
15,0490,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,身体的８０％由水组成。是种体质容易受周围环境影响的宝可梦。
16,0490,第八世代,传说 阿尔宙斯,宝可梦传说 阿尔宙斯,洄游在大洋中，有传闻说它在极少数情况下会来到洗翠近海。外形与霏欧纳相似，但有许多不同之处，两者之间关系不明。
1,0491,第四世代,钻石,宝可梦 钻石／珍珠,拥有诱使人们进入深度睡眠并做梦的能力。在朔月的夜晚活动。
2,0491,第四世代,珍珠,宝可梦 钻石／珍珠,流传着这样一种说法，达克莱伊会在没有月亮的夜晚带来恐怖的噩梦。
3,0491,第四世代,白金,宝可梦 白金,为了保护自己，会让周围的人或宝可梦做噩梦。但是它本身并没有恶意。*
4,0491,第四世代,心金,宝可梦 心金／魂银,用能引诱对方进入深度睡眠的力量，让人和宝可梦做恶梦，并将其驱逐出自己的领地。
5,0491,第四世代,魂银,宝可梦 心金／魂银,用能引诱对方进入深度睡眠的力量，让人和宝可梦做恶梦，并将其驱逐出自己的领地。
6,0491,第五世代,黑,宝可梦 黑／白,为了保护自己，会让周围的人或宝可梦做噩梦。但是它本身并没有恶意。*
7,0491,第五世代,白,宝可梦 黑／白,为了保护自己，会让周围的人或宝可梦做噩梦。但是它本身并没有恶意。*
8,0491,第五世代,黑２,宝可梦 黑２／白２,为了保护自己，会让周围的人或宝可梦做噩梦。但是它本身并没有恶意。*
9,0491,第五世代,白２,宝可梦 黑２／白２,为了保护自己，会让周围的人或宝可梦做噩梦。但是它本身并没有恶意。*
10,0491,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,用能引诱对方进入深度睡眠的力量，让人和宝可梦做恶梦，并将其驱逐出自己的领地。
11,0491,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,拥有诱使人们进入深度睡眠并做梦的能力。在朔月的夜晚活动。
12,0491,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,用能引诱对方进入深度睡眠的力量，让人和宝可梦做恶梦，并将其驱逐出自己的领地。
13,0491,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,拥有诱使人们进入深度睡眠并做梦的能力。在朔月的夜晚活动。
14,0491,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,拥有诱使人们进入深度睡眠并做梦的能力。在朔月的夜晚活动。
15,0491,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,流传着这样一种说法，达克莱伊会在没有月亮的夜晚带来恐怖的噩梦。
16,0491,第八世代,传说 阿尔宙斯,宝可梦传说 阿尔宙斯,以往曾有过在无月的夜里，村子里所有的人都做了恶梦的怪事。村民们宣称恶梦中出现的宝可梦就是此宝可梦。
1,0492,第四世代,钻石,宝可梦 钻石／珍珠,生活在花圃中，只要把身体蜷成团，看起来就像花一样，任谁都察觉不到。
2,0492,第四世代,珍珠,宝可梦 钻石／珍珠,拥有分解大气中的毒素，让荒芜大地瞬间变成花圃的力量。
3,0492,第四世代,白金,宝可梦 白金,当它被人类温柔地抱在怀中，感受到感恩之心时，全身的鲜花就会绽放。*
4,0492,第四世代,心金,宝可梦 心金／魂银,据说，为了传递感谢之情，会在葛拉西蒂亚花开的季节飞上天空。
5,0492,第四世代,魂银,宝可梦 心金／魂银,据说，为了传递感谢之情，会在葛拉西蒂亚花开的季节飞上天空。
6,0492,第五世代,黑,宝可梦 黑／白,当它被人类温柔地抱在怀中，感受到感恩之心时，全身的鲜花就会绽放。*
7,0492,第五世代,白,宝可梦 黑／白,当它被人类温柔地抱在怀中，感受到感恩之心时，全身的鲜花就会绽放。*
8,0492,第五世代,黑２,宝可梦 黑２／白２,当它被人类温柔地抱在怀中，感受到感恩之心时，全身的鲜花就会绽放。*
9,0492,第五世代,白２,宝可梦 黑２／白２,当它被人类温柔地抱在怀中，感受到感恩之心时，全身的鲜花就会绽放。*
10,0492,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,拥有分解大气中的毒素，让荒芜大地瞬间变成花圃的力量。
11,0492,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,据说，为了传递感谢之情，会在葛拉西蒂亚花开的季节飞上天空。
12,0492,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,拥有分解大气中的毒素，让荒芜大地瞬间变成花圃的力量。
13,0492,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,据说，为了传递感谢之情，会在葛拉西蒂亚花开的季节飞上天空。
14,0492,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,生活在花圃中，只要把身体蜷成团，看起来就像花一样，任谁都察觉不到。
15,0492,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,拥有分解大气中的毒素，让荒芜大地瞬间变成花圃的力量。
16,0492,第八世代,传说 阿尔宙斯,宝可梦传说 阿尔宙斯,"当人们欣喜于严冬随着季节更替而终结，向上天奉献感谢之意时，此宝可梦就会现身，令荒寂的大地开满鲜花。（陆上形态）
当嗅闻珍奇之花的香味时，娇小的身体将在光辉之中变化成此形貌。本人曾尝试嗅闻该花，但没有变化。（天空形态）"
1,0493,第四世代,钻石,宝可梦 钻石／珍珠,神话里将它描述为用１０００只手创造了宇宙的宝可梦。
2,0493,第四世代,珍珠,宝可梦 钻石／珍珠,在神话里，它被描述为宇宙尚未存在时，就诞生的最早的宝可梦。
3,0493,第四世代,白金,宝可梦 白金,从虚无之地的蛋中诞生，之后创造了世界。*
4,0493,第四世代,心金,宝可梦 心金／魂银,神奥神话里说，它从蛋中现身，并创造出了整个世界。
5,0493,第四世代,魂银,宝可梦 心金／魂银,神奥神话里说，它从蛋中现身，并创造出了整个世界。
6,0493,第五世代,黑,宝可梦 黑／白,从虚无之地的蛋中诞生，之后创造了世界。*
7,0493,第五世代,白,宝可梦 黑／白,从虚无之地的蛋中诞生，之后创造了世界。*
8,0493,第五世代,黑２,宝可梦 黑２／白２,从虚无之地的蛋中诞生，之后创造了世界。*
9,0493,第五世代,白２,宝可梦 黑２／白２,从虚无之地的蛋中诞生，之后创造了世界。*
10,0493,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,神奥神话里说，它从蛋中现身，并创造出了整个世界。
11,0493,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,在神话里，它被描述为宇宙尚未存在时，就诞生的最早的宝可梦。
12,0493,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,神奥神话里说，它从蛋中现身，并创造出了整个世界。
13,0493,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,在神话里，它被描述为宇宙尚未存在时，就诞生的最早的宝可梦。
14,0493,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,神话里将它描述为用１０００只手创造了宇宙的宝可梦。
15,0493,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,在神话里，它被描述为宇宙尚未存在时，就诞生的最早的宝可梦。
16,0493,第八世代,传说 阿尔宙斯,宝可梦传说 阿尔宙斯,以自身为光源，从天照耀洗翠大地。凭借其光明引导并守护宝可梦。洗翠神话视其为万物的创造主。
1,0494,第五世代,黑,宝可梦 黑／白,是会带来胜利的宝可梦。据说带着比克提尼的训练家会赢得任何对战。
2,0494,第五世代,白,宝可梦 黑／白,体内制造出无限的能量。能将能量分给碰触到的事物。*
3,0494,第五世代,黑２,宝可梦 黑２／白２,如果获得了比克提尼所分享的无限生成的能量，就会全身充满力量。
4,0494,第五世代,白２,宝可梦 黑２／白２,如果获得了比克提尼所分享的无限生成的能量，就会全身充满力量。
5,0494,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,是会带来胜利的宝可梦。据说带着比克提尼的训练家会赢得任何对战。
6,0494,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,如果获得了比克提尼所分享的无限生成的能量，就会全身充满力量。
7,0494,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,是会带来胜利的宝可梦。据说带着比克提尼的训练家会赢得任何对战。
8,0494,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,如果获得了比克提尼所分享的无限生成的能量，就会全身充满力量。
1,0495,第五世代,黑,宝可梦 黑／白,拥有高度的知能和冷静的态度，沐浴在阳光下使它的动作更敏锐。*
2,0495,第五世代,白,宝可梦 黑／白,用尾巴沐浴着阳光进行光合作用。如果没有精神，尾巴就会垂下来。
3,0495,第五世代,黑２,宝可梦 黑２／白２,如果沐浴在阳光下，就能比平时动作迅速。比起手，藤蔓用得更灵活。
4,0495,第五世代,白２,宝可梦 黑２／白２,如果沐浴在阳光下，就能比平时动作迅速。比起手，藤蔓用得更灵活。
5,0495,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,如果沐浴在阳光下，就能比平时动作迅速。比起手，藤蔓用得更灵活。
6,0495,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,用尾巴沐浴着阳光进行光合作用。如果没有精神，尾巴就会垂下来。
7,0495,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,如果沐浴在阳光下，就能比平时动作迅速。比起手，藤蔓用得更灵活。
8,0495,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,用尾巴沐浴着阳光进行光合作用。如果没有精神，尾巴就会垂下来。
9,0495,第九世代,朱,宝可梦 朱／紫,当尾巴的叶子受到日照制造出能量后，动作就会变得敏捷，招式也会更加强劲。
10,0495,第九世代,紫,宝可梦 朱／紫,性情上不喜欢聚在一起。在生活中能灵活运用藤蔓来代替短短的手臂。
1,0496,第五世代,黑,宝可梦 黑／白,像滑行一样在地面奔跑。用敏捷的动作迷惑敌人，然后用藤鞭了结。
2,0496,第五世代,白,宝可梦 黑／白,躲进茂密草木的阴暗处躲避攻击。使用灵活的藤鞭技反击。*
3,0496,第五世代,黑２,宝可梦 黑２／白２,如果身体变脏，就没法用叶子进行光合作用，所以它总是保持自身的清洁。
4,0496,第五世代,白２,宝可梦 黑２／白２,如果身体变脏，就没法用叶子进行光合作用，所以它总是保持自身的清洁。
5,0496,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,像滑行一样在地面奔跑。用敏捷的动作迷惑敌人，然后用藤鞭了结。
6,0496,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,如果身体变脏，就没法用叶子进行光合作用，所以它总是保持自身的清洁。
7,0496,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,像滑行一样在地面奔跑。用敏捷的动作迷惑敌人，然后用藤鞭了结。
8,0496,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,如果身体变脏，就没法用叶子进行光合作用，所以它总是保持自身的清洁。
9,0496,第九世代,朱,宝可梦 朱／紫,会低下身子飞快穿过草丛，用藤鞭毫不留情地打垮对手。
10,0496,第九世代,紫,宝可梦 朱／紫,过高的自尊心是它的美中不足之处。需要花上不少时间才能和其他宝可梦合作。
1,0497,第五世代,黑,宝可梦 黑／白,仅仅是盯着，就能令对手动弹不得。能让太阳能量在体内增强。
2,0497,第五世代,白,宝可梦 黑／白,抬高头颅威吓对方。只有在与强敌交手时才会动真格。*
3,0497,第五世代,黑２,宝可梦 黑２／白２,君主蛇只会对那些即使被它高贵的眼眸盯着，也毫不畏惧的强大对手动真格。
